id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,last_credit_pull_d
484624,617102,3250,3250,3250, 36 months,0.0714,100.56,A,A3,2 years,MORTGAGE,39000,Not Verified,2010-02-01,Charged Off,300xx,GA,22.65,0,01-08-2002,2,NA,NA,14,0,24455,0.529,32,f,0,0,2959.99,2959.99,2551.58,354.37,14.93974446,39.1,0.94,2012-07-01,206.62,2012-12-01
484627,617107,18000,18000,17950, 36 months,0.1422,617.12,C,C5,7 years,MORTGAGE,69000,Verified,2010-02-01,Fully Paid,088xx,NJ,17.57,0,01-07-2001,0,NA,NA,17,0,26364,0.578,22,f,0,0,18214.52,18163.92,18000,214.52,0,0,0,2010-03-01,18215.98,2010-03-01
484664,617174,4750,4750,4750, 36 months,0.1311,160.29,C,C2,7 years,MORTGAGE,85000,Not Verified,2010-02-01,Charged Off,082xx,NJ,18.49,0,01-08-1984,3,NA,NA,14,0,10979,0.864,39,f,0,0,2878.02,2878.02,2138.25,739.77,0,0,0,2011-08-01,160.29,2016-05-01
484692,617211,10000,10000,10000, 36 months,0.1496,346.47,D,D2,10+ years,RENT,65000,Not Verified,2010-02-01,Fully Paid,921xx,CA,20.77,0,01-02-1999,2,61,NA,18,0,9710,0.581,36,f,0,0,12584.34045,12584.34,10000,2504.7,79.64,0,0,2013-03-01,56.6,2016-05-01
484699,617226,25000,25000,24742, 36 months,0.1136,822.78,B,B5,10+ years,RENT,91000,Not Verified,2010-02-01,Fully Paid,113xx,NY,22.59,0,01-05-1997,0,NA,NA,7,0,44808,0.658,20,f,0,0,29621.18458,29279.02,25000,4621.19,0,0,0,2013-02-01,848.4,2016-05-01
484702,617229,14000,14000,13825, 36 months,0.1025,453.39,B,B2,4 years,RENT,62500,Not Verified,2010-02-01,Fully Paid,229xx,VA,15.27,0,01-10-1997,2,48,NA,9,0,6485,0.375,22,f,0,0,15132.58347,14943.43,14000,1132.58,0,0,0,2011-06-01,247.08,2013-06-01
484728,617271,6500,6500,6400, 36 months,0.0751,202.22,A,A4,2 years,RENT,41000,Not Verified,2010-02-01,Fully Paid,760xx,TX,16.8,0,01-08-1991,1,NA,NA,9,0,6238,0.149,11,f,0,0,7279.929791,7167.93,6500,779.93,0,0,0,2013-02-01,233.67,2013-02-01
484753,617308,7800,7800,7700, 36 months,0.0714,241.33,A,A3,3 years,MORTGAGE,36000,Not Verified,2010-02-01,Fully Paid,657xx,MO,15.27,0,01-03-1989,0,NA,NA,7,0,4249,0.214,14,f,0,0,8688.752052,8577.36,7800,888.75,0,0,0,2013-03-01,261.85,2015-08-01
484764,398393,25000,25000,24556, 36 months,0.1533,870.71,D,D3,< 1 year,MORTGAGE,300000,Not Verified,2010-02-01,Fully Paid,863xx,AZ,16.16,0,01-08-1987,0,NA,NA,11,0,89620,0.766,23,f,0,0,31237.3926,30624.47,25000,6237.4,0,0,0,2012-10-01,4259.66,2012-11-01
484771,617329,15000,15000,12875, 36 months,0.0988,483.16,B,B1,3 years,MORTGAGE,100000,Not Verified,2010-02-01,Fully Paid,300xx,GA,4.12,0,01-08-1991,0,NA,NA,12,0,8361,0.121,25,f,0,0,16679.62557,14316.69,15000,1679.63,0,0,0,2011-08-01,8965.67,2016-05-01
484843,617447,7000,7000,7000, 36 months,0.1025,226.7,B,B2,5 years,RENT,46000,Not Verified,2010-02-01,Fully Paid,773xx,TX,23.77,0,01-07-1995,0,NA,NA,7,0,14685,0.898,14,f,0,0,8161.447727,8161.45,7000,1161.45,0,0,0,2013-03-01,265.69,2013-02-01
484846,602264,6000,6000,6000, 36 months,0.0714,185.64,A,A3,8 years,RENT,60495,Not Verified,2010-02-01,Fully Paid,936xx,CA,13.43,0,01-01-2000,0,NA,NA,11,0,7537,0.231,15,f,0,0,6634.251611,6634.25,6000,634.25,0,0,0,2012-05-01,1821.89,2015-06-01
484847,617450,13200,13200,13100, 36 months,0.0751,410.65,A,A4,2 years,OWN,51700,Verified,2010-02-01,Fully Paid,852xx,AZ,17.8,0,01-04-1987,0,NA,NA,11,0,6294,0.335,31,f,0,0,13842.66574,13737.8,13200,642.67,0,0,0,2010-12-01,10072.43,2010-12-01
484859,617473,8000,8000,8000, 36 months,0.1099,261.89,B,B4,2 years,RENT,37440,Not Verified,2010-02-01,Fully Paid,925xx,CA,14.36,0,01-06-2000,0,NA,NA,6,0,4836,0.628,10,f,0,0,9428.280841,9428.28,8000,1428.28,0,0,0,2013-02-01,292.91,2013-04-01
484881,617540,4000,4000,4000, 36 months,0.1025,129.54,B,B2,6 years,RENT,26000,Not Verified,2010-02-01,Fully Paid,151xx,PA,1.85,0,01-06-1997,0,NA,NA,3,0,1495,0.498,4,f,0,0,4345.876277,4345.88,4000,345.88,0,0,0,2011-08-01,607.14,2015-07-01
484886,268788,7750,7750,7700, 36 months,0.0988,249.64,B,B1,< 1 year,MORTGAGE,41000,Not Verified,2010-02-01,Fully Paid,170xx,PA,24.64,0,01-11-1993,3,NA,NA,10,0,10836,0.63,26,f,0,0,8987.556515,8929.57,7750,1237.56,0,0,0,2013-03-01,268.52,2015-06-01
484894,617559,25000,25000,24700, 36 months,0.1136,822.78,B,B5,4 years,RENT,185000,Verified,2010-03-01,Fully Paid,100xx,NY,11.07,0,01-12-1997,0,53,NA,12,0,5567,0.209,19,f,0,0,29485.22166,29096.23,25000,4408.65,76.57,0,0,2012-08-01,6402.07,2015-11-01
484903,617584,3000,3000,3000, 36 months,0.1025,97.16,B,B2,< 1 year,RENT,47000,Not Verified,2010-02-01,Fully Paid,314xx,GA,20.5,0,01-01-1996,0,NA,NA,8,0,8027,0.627,15,f,0,0,3363.367933,3363.37,3000,363.37,0,0,0,2011-09-01,1719.86,2011-09-01
484981,617709,10000,10000,9900, 36 months,0.0788,312.81,A,A5,9 years,MORTGAGE,90000,Not Verified,2010-02-01,Fully Paid,917xx,CA,15.12,0,01-12-1989,1,NA,NA,12,0,13368,0.4,33,f,0,0,11261.35801,11148.74,10000,1261.36,0,0,0,2013-03-01,323.13,2013-03-01
484984,617717,2000,2000,2000, 36 months,0.1136,65.83,B,B5,< 1 year,RENT,24432,Not Verified,2010-03-01,Fully Paid,782xx,TX,6.97,0,01-09-1994,0,25,NA,5,0,5778,0.41,13,f,0,0,2369.834209,2369.83,2000,369.83,0,0,0,2013-04-01,70.57,2013-04-01
485006,617757,11200,11200,11200, 36 months,0.1025,362.71,B,B2,2 years,MORTGAGE,131000,Not Verified,2010-03-01,Fully Paid,183xx,PA,21.83,0,01-08-1995,0,NA,NA,12,0,61686,0.754,34,f,0,0,11655.3883,11655.39,11200,455.39,0,0,0,2010-09-01,10.06,2010-09-01
485032,617802,5600,5600,5550, 36 months,0.1459,193.01,D,D1,1 year,RENT,14400,Not Verified,2010-02-01,Charged Off,019xx,MA,6.33,0,01-12-2005,0,NA,NA,3,0,1578,0.686,3,f,0,0,4119.9,4083.15,2667.61,1015.09,14.97525,422.23,78.0354,2011-10-01,200,2012-02-01
485035,617799,14000,14000,13900, 36 months,0.0988,450.95,B,B1,2 years,RENT,50000,Verified,2010-02-01,Fully Paid,816xx,CO,6.1,0,01-11-2000,1,NA,NA,9,0,7315,0.274,17,f,0,0,15694.47329,15582.37,14000,1694.47,0,0,0,2011-09-01,7594.91,2016-05-01
485037,617800,3000,3000,3000, 36 months,0.0676,92.31,A,A2,8 years,RENT,47500,Not Verified,2010-08-01,Fully Paid,305xx,GA,9.3,0,01-01-1995,1,NA,NA,12,0,10939,0.311,28,f,0,0,3317.855971,3317.86,3000,317.86,0,0,0,2013-05-01,464.36,2015-01-01
485040,617807,21600,21600,21577, 36 months,0.1311,728.89,C,C2,10+ years,MORTGAGE,200000,Not Verified,2010-02-01,Fully Paid,021xx,MA,7.98,0,01-10-1992,0,NA,NA,8,0,34804,0.796,37,f,0,0,26195.44262,26163.52,21600,4595.45,0,0,0,2012-12-01,171.28,2016-04-01
485051,617827,12000,12000,11684, 36 months,0.1348,407.09,C,C3,6 years,MORTGAGE,60000,Not Verified,2010-03-01,Charged Off,066xx,CT,8.42,0,01-01-2002,3,NA,NA,13,0,14332,0.34,15,f,0,0,8977.63,8923.15,6043,2098.22,0,836.41,150.5538,2011-12-01,34.4,2012-04-01
485070,617858,5000,5000,5000, 36 months,0.1348,169.63,C,C3,10+ years,MORTGAGE,60000,Not Verified,2010-02-01,Fully Paid,017xx,MA,6.52,0,01-07-2005,0,NA,NA,5,0,14281,0.652,6,f,0,0,5517.699328,5517.7,5000,502.7,15,0,0,2011-01-01,14.67,2014-10-01
485072,617861,12000,12000,10000, 36 months,0.0988,386.53,B,B1,3 years,MORTGAGE,40000,Not Verified,2010-02-01,Fully Paid,440xx,OH,5.16,0,01-10-1997,3,70,NA,7,0,1117,0.026,13,f,0,0,13915.97565,11596.65,12000,1915.98,0,0,0,2013-03-01,413.04,2013-03-01
485083,617880,14500,14500,14438, 36 months,0.0988,467.06,B,B1,2 years,RENT,36000,Not Verified,2010-02-01,Fully Paid,452xx,OH,24.4,0,01-07-2001,0,NA,NA,9,0,9752,0.557,17,f,0,0,16814.72256,16741.54,14500,2314.72,0,0,0,2013-03-01,489.22,2013-02-01
485096,617900,11000,11000,10925, 36 months,0.1311,371.2,C,C2,4 years,MORTGAGE,104000,Not Verified,2010-02-01,Fully Paid,982xx,WA,11.88,0,01-03-2000,0,33,NA,15,0,9637,0.467,44,f,0,0,12167.43456,12084.47,11000,1167.43,0,0,0,2011-06-01,3483.52,2011-05-01
485098,617902,25000,25000,21815, 36 months,0.1099,818.38,B,B4,4 years,RENT,49000,Not Verified,2010-02-01,Fully Paid,605xx,IL,17.88,0,01-02-1989,1,45,NA,12,0,5947,0.14,24,f,0,0,29257.2936,25507.95,25000,4257.29,0,0,0,2012-07-01,6371.26,2012-08-01
485099,617894,14000,14000,13975, 36 months,0.1533,487.6,D,D3,4 years,MORTGAGE,64300,Not Verified,2010-02-01,Fully Paid,554xx,MN,23.55,0,01-10-1999,3,NA,NA,16,0,16515,0.46,28,f,0,0,16245.28532,16216.28,14000,2245.29,0,0,0,2011-06-01,9424.08,2016-05-01
485101,617906,12500,12500,12452, 36 months,0.1533,435.36,D,D3,5 years,OWN,75000,Not Verified,2010-02-01,Fully Paid,300xx,GA,0.64,0,01-09-1999,0,31,NA,2,0,1161,0.237,10,f,0,0,15674.79603,15610.39,12500,3174.8,0,0,0,2013-03-01,447.18,2013-02-01
485111,617922,20000,20000,17156, 36 months,0.1025,647.7,B,B2,2 years,RENT,65000,Not Verified,2010-02-01,Fully Paid,074xx,NJ,13.22,0,01-09-2002,0,NA,NA,10,0,4137,0.246,14,f,0,0,22517.95665,19315.04,20000,2517.96,0,0,0,2012-05-01,712.36,2016-05-01
485122,617939,8000,8000,7990, 36 months,0.1136,263.29,B,B5,3 years,MORTGAGE,160670,Not Verified,2010-02-01,Fully Paid,914xx,CA,5.27,0,01-06-1990,1,60,NA,6,0,7351,0.942,21,f,0,0,9346.310485,9333.19,8000,1346.31,0,0,0,2012-05-01,2776.66,2014-07-01
485184,618035,3000,3000,3000, 36 months,0.1459,103.4,D,D1,6 years,RENT,63000,Not Verified,2010-03-01,Charged Off,075xx,NJ,7.81,0,01-10-2004,0,NA,NA,12,0,4655,0.878,15,f,0,0,1436.79,1436.79,934.78,407.08,0,94.93,1.09,2011-04-01,103.4,2011-08-01
485185,461527,12000,12000,11971, 36 months,0.1273,402.8,C,C1,4 years,MORTGAGE,96000,Not Verified,2010-02-01,Fully Paid,727xx,AR,2.51,0,01-10-2000,1,NA,NA,6,0,10051,0.41,17,f,0,0,14351.98715,14316.28,12000,2351.99,0,0,0,2012-07-01,3514.02,2016-05-01
485205,618073,3000,3000,2950, 36 months,0.1062,97.68,B,B3,n/a,OWN,32400,Not Verified,2010-02-01,Fully Paid,775xx,TX,0.37,0,01-12-1977,6,NA,NA,4,0,55,0.002,4,f,0,0,3121.221558,3069.2,3000,106.22,14.99999997,0,0,2010-08-01,3121.99,2010-07-01
485234,618122,10800,10800,10700, 36 months,0.0788,337.83,A,A5,1 year,RENT,52300,Not Verified,2010-02-01,Fully Paid,183xx,PA,3.76,0,01-06-1996,0,NA,NA,15,0,2642,0.644,21,f,0,0,12162.62452,12050.01,10800,1362.62,0,0,0,2013-03-01,354.51,2014-01-01
485240,618132,15000,15000,12559, 36 months,0.0988,483.16,B,B1,8 years,OWN,250000,Not Verified,2010-02-01,Fully Paid,852xx,AZ,4.95,0,01-06-1997,1,NA,NA,11,0,13020,0.254,23,f,0,0,16541.41868,13823.37,15000,1541.42,0,0,0,2012-03-01,449.67,2012-02-01
485249,618144,7500,7500,7450, 36 months,0.1273,251.75,C,C1,< 1 year,RENT,45000,Not Verified,2010-02-01,Fully Paid,787xx,TX,17.28,0,01-07-2003,0,NA,NA,6,0,6292,0.715,11,f,0,0,9063.716204,9003.29,7500,1563.72,0,0,0,2013-03-01,285.47,2013-02-01
485273,618174,5000,5000,4900, 36 months,0.1099,163.68,B,B4,1 year,RENT,68648,Not Verified,2010-02-01,Fully Paid,950xx,CA,12.27,0,01-03-2004,1,NA,NA,3,0,5502,0.367,5,f,0,0,5892.775458,5774.92,5000,892.78,0,0,0,2013-03-01,189.87,2013-02-01
485283,618187,12000,12000,11875, 36 months,0.0751,373.32,A,A4,n/a,MORTGAGE,66000,Not Verified,2010-02-01,Fully Paid,119xx,NY,4.33,0,01-04-1976,2,NA,NA,13,0,6449,0.125,28,f,0,0,13439.63455,13299.64,12000,1439.63,0,0,0,2013-03-01,416.09,2016-04-01
485291,618209,21000,21000,20975, 36 months,0.1136,691.14,B,B5,10+ years,RENT,80000,Not Verified,2010-02-01,Fully Paid,113xx,NY,23.1,0,01-07-1995,0,NA,NA,11,0,34377,0.585,29,f,0,0,24400.8183,24371.77,21000,3400.82,0,0,0,2012-05-01,138.27,2016-04-01
485293,618211,8500,8500,8475, 36 months,0.1136,279.75,B,B5,1 year,RENT,44000,Not Verified,2010-02-01,Fully Paid,853xx,AZ,17.13,0,01-11-2003,1,NA,NA,9,0,12430,0.466,14,f,0,0,10071.47531,10041.85,8500,1571.48,0,0,0,2013-03-01,295.07,2016-05-01
485297,618217,7000,7000,7000, 36 months,0.1496,242.53,D,D2,< 1 year,RENT,51000,Not Verified,2010-02-01,Charged Off,662xx,MO,8.59,2,01-08-2005,0,21,NA,11,0,6907,0.921,18,f,0,0,4080.51,4080.51,1751.41,1312.63,14.83826992,1001.63,238.9854,2011-12-01,342,2011-12-01
485301,618221,5600,5600,5600, 36 months,0.1422,192,C,C5,5 years,MORTGAGE,66000,Not Verified,2010-03-01,Charged Off,300xx,GA,24.82,0,01-10-1985,0,58,NA,11,0,7649,0.593,31,f,0,0,5759.64,5759.64,4486.49,1263.01,0,10.14,0,2012-09-01,192,2016-05-01
485310,618236,2400,2400,2400, 36 months,0.1311,80.99,C,C2,3 years,RENT,24000,Not Verified,2010-02-01,Fully Paid,605xx,IL,18.2,0,01-03-2000,3,NA,NA,2,0,1060,0.424,4,f,0,0,2915.729109,2915.73,2400,515.73,0,0,0,2013-03-01,86.68,2016-02-01
485313,618244,22000,22000,21875, 36 months,0.1273,738.46,C,C1,10+ years,MORTGAGE,37000,Verified,2010-02-01,Fully Paid,320xx,FL,12.16,0,01-02-1997,0,NA,NA,5,0,13871,0.701,10,f,0,0,26371.80561,26221.97,22000,4371.81,0,0,0,2012-08-01,5757.12,2014-12-01
485314,618243,15000,15000,14952, 36 months,0.1273,503.5,C,C1,9 years,MORTGAGE,95000,Not Verified,2010-02-01,Fully Paid,328xx,FL,21.68,0,01-08-1997,0,NA,NA,14,0,44135,0.542,29,f,0,0,18127.00508,18065.06,15000,3127.01,0,0,0,2013-03-01,555.94,2013-02-01
485334,618272,10000,10000,9950, 36 months,0.1422,342.85,C,C5,8 years,RENT,45000,Not Verified,2010-02-01,Fully Paid,770xx,TX,12.48,0,01-10-1990,1,75,NA,4,0,4719,0.774,23,f,0,0,12342.6214,12280.91,10000,2342.62,0,0,0,2013-03-01,376.72,2016-04-01
485338,618278,9000,9000,9000, 36 months,0.0988,289.9,B,B1,3 years,MORTGAGE,41000,Not Verified,2010-02-01,Fully Paid,765xx,TX,10.6,1,01-12-1988,2,18,NA,20,0,11250,0.179,39,f,0,0,10436.84442,10436.84,9000,1436.84,0,0,0,2013-03-01,306.59,2013-03-01
485350,618297,5000,5000,5000, 36 months,0.1273,167.84,C,C1,7 years,RENT,47000,Not Verified,2010-02-01,Fully Paid,191xx,PA,2.04,1,01-05-1999,1,6,NA,6,0,1319,0.44,12,f,0,0,6060.992421,6060.99,5000,1045.99,15,0,0,2013-03-01,195.65,2013-03-01
485362,618316,10000,10000,9963, 36 months,0.1099,327.36,B,B4,1 year,MORTGAGE,96000,Not Verified,2010-02-01,Fully Paid,950xx,CA,16.1,0,01-04-1998,0,30,NA,11,0,2595,0.32,24,f,0,0,11785.39367,11740.54,10000,1785.39,0,0,0,2013-03-01,369.57,2015-12-01
485374,618331,6000,6000,5950, 36 months,0.1311,202.47,C,C2,2 years,RENT,19200,Not Verified,2010-02-01,Fully Paid,302xx,GA,2.63,0,01-10-2005,1,NA,NA,13,0,1586,0.61,21,f,0,0,7289.31525,7228.57,6000,1289.32,0,0,0,2013-03-01,217.06,2013-02-01
485412,618413,24000,24000,23875, 36 months,0.1273,805.59,C,C1,10+ years,OWN,175000,Verified,2010-02-01,Fully Paid,295xx,SC,10.65,0,01-08-1999,0,49,NA,7,0,31973,0.744,50,f,0,0,29002.44987,28851.4,24000,5002.45,0,0,0,2013-03-01,893.38,2013-02-01
485462,618463,25000,25000,24975, 36 months,0.1496,866.16,D,D2,9 years,RENT,91000,Verified,2010-02-01,Fully Paid,480xx,MI,3.98,0,01-02-1999,3,33,NA,10,0,12797,0.302,20,f,0,0,29652.19025,29622.54,25000,4652.19,0,0,0,2011-10-01,14091.86,2013-06-01
485471,618475,25000,25000,24633, 36 months,0.1136,822.78,B,B5,9 years,RENT,120000,Not Verified,2010-02-01,Fully Paid,949xx,CA,3.6,0,01-01-1985,1,29,NA,13,0,9466,0.274,28,f,0,0,29620.81818,29134.64,25000,4620.82,0,0,0,2013-03-01,842.33,2013-02-01
485585,618650,5500,5500,5500, 36 months,0.1793,198.65,E,E5,4 years,RENT,19136,Not Verified,2010-02-01,Fully Paid,550xx,MN,17.87,0,01-01-2007,0,NA,NA,2,0,0,,4,f,0,0,7140.987617,7140.99,5500,1640.99,0,0,0,2013-07-01,102.33,2013-07-01
485610,618701,13000,13000,10876, 36 months,0.1025,421.01,B,B2,10+ years,RENT,50000,Not Verified,2010-02-01,Fully Paid,028xx,RI,13.66,0,01-02-1995,1,NA,NA,4,0,25444,0.424,15,f,0,0,14927.21995,12485.31,13000,1927.22,0,0,0,2012-04-01,4864.26,2012-04-01
485624,618725,15000,15000,14952, 36 months,0.1099,491.03,B,B4,n/a,OWN,39828,Not Verified,2010-02-01,Fully Paid,597xx,MT,15.97,0,01-12-1997,0,NA,NA,5,0,15142,0.626,7,f,0,0,17285.70454,17221.87,15000,2285.7,0,0,0,2012-02-01,6521.38,2012-02-01
485642,618760,15000,15000,14785, 36 months,0.1136,493.67,B,B5,10+ years,MORTGAGE,98132,Not Verified,2010-02-01,Fully Paid,331xx,FL,24.24,0,01-12-1985,0,32,NA,13,0,29618,0.781,41,f,0,0,17772.62519,17503.63,15000,2772.63,0,0,0,2013-03-01,508.97,2016-05-01
485654,618777,10000,10000,8925, 36 months,0.0751,311.1,A,A4,4 years,RENT,30000,Not Verified,2010-02-01,Fully Paid,191xx,PA,5.4,0,01-12-2002,0,NA,NA,7,0,5270,0.243,16,f,0,0,11199.66605,9995.7,10000,1199.67,0,0,0,2013-03-01,341,2013-03-01
485655,618781,20000,20000,19900, 36 months,0.1136,658.23,B,B5,1 year,RENT,168000,Verified,2010-03-01,Fully Paid,900xx,CA,5.39,0,01-12-1994,0,NA,50,6,1,20894,0.515,9,f,0,0,23697.42998,23578.94,20000,3697.43,0,0,0,2013-03-01,690.99,2013-03-01
485665,618796,9000,9000,8935, 36 months,0.1273,302.1,C,C1,< 1 year,RENT,26000,Not Verified,2010-02-01,Charged Off,234xx,VA,17.12,0,01-01-1991,0,NA,NA,7,0,14152,0.717,8,f,0,0,2935.25,2924.87,1709.3,813.56,0,412.39,76.1454,2011-06-01,46.59,2011-07-01
485666,618799,24250,24250,23648, 36 months,0.1273,813.99,C,C1,4 years,RENT,68375,Not Verified,2010-02-01,Fully Paid,194xx,PA,21.13,0,01-06-1998,2,30,NA,12,0,32628,0.618,35,f,0,0,27925.38541,27127.02,24249.99,3675.39,0,0,0,2011-09-01,46.92,2014-03-01
485677,618819,20000,16975,16813, 36 months,0.1099,555.68,B,B4,1 year,RENT,60000,Not Verified,2010-02-01,Fully Paid,208xx,MD,17.52,0,01-06-1999,0,NA,NA,12,0,21070,0.324,25,f,0,0,20005.12238,19812.96,16975,3030.12,0,0,0,2013-03-01,595.98,2016-02-01
485679,618821,16000,16000,15975, 36 months,0.1273,537.06,C,C1,10+ years,MORTGAGE,79000,Not Verified,2010-02-01,Fully Paid,480xx,MI,24.67,0,01-02-1998,0,NA,NA,10,0,46373,0.768,25,f,0,0,19335.66939,19305.46,16000,3335.67,0,0,0,2013-03-01,597.23,2014-12-01
485685,618829,11200,11200,11200, 60 months,0.1398,260.49,C,C3,2 years,RENT,43000,Source Verified,2010-07-01,Fully Paid,142xx,NY,16.88,0,01-05-2005,2,NA,NA,11,0,3936,0.511,26,f,0,0,15091.19021,15091.19,11200,3891.19,0,0,0,2013-11-01,4953.92,2016-05-01
485710,550408,10000,10000,9875, 36 months,0.1025,323.85,B,B2,7 years,OWN,35000,Not Verified,2010-02-01,Fully Paid,482xx,MI,11.59,0,01-01-2000,1,80,NA,9,0,778,0.432,16,f,0,0,11659.34937,11513.61,10000,1659.35,0,0,0,2013-03-01,373.34,2016-05-01
485715,618879,4000,4000,3925, 36 months,0.1062,130.24,B,B3,10+ years,OWN,52000,Not Verified,2010-03-01,Fully Paid,068xx,CT,10.11,0,01-08-2002,0,38,NA,10,0,1373,0.17,17,f,0,0,4688.930179,4601.01,4000,688.93,0,0,0,2013-04-01,136.97,2016-04-01
485729,618898,14000,14000,13975, 36 months,0.0988,450.95,B,B1,< 1 year,RENT,37000,Not Verified,2010-02-01,Fully Paid,024xx,MA,20.04,0,01-07-1999,0,NA,NA,10,0,15460,0.606,31,f,0,0,16234.83023,16205.84,14000,2234.83,0,0,0,2013-03-01,470.49,2013-09-01
485795,618958,15000,15000,13875, 36 months,0.0788,469.21,A,A5,9 years,MORTGAGE,136240,Not Verified,2010-02-01,Fully Paid,740xx,OK,8.75,0,01-10-1984,1,NA,NA,9,0,16224,0.383,28,f,0,0,16439.22199,15206.3,15000,1439.22,0,0,0,2011-10-01,8007.9,2011-10-01
485818,619001,13000,13000,11890, 36 months,0.0788,406.65,A,A5,3 years,MORTGAGE,70400,Not Verified,2010-02-01,Fully Paid,605xx,IL,19.72,0,01-11-1998,3,NA,NA,14,0,9368,0.302,29,f,0,0,14640.09551,13388.84,13000,1640.1,0,0,0,2013-03-01,426.01,2015-05-01
485821,619007,16000,16000,15900, 36 months,0.1533,557.26,D,D3,8 years,MORTGAGE,95000,Not Verified,2010-02-01,Fully Paid,707xx,LA,15.92,0,01-02-2002,0,70,NA,10,0,17830,0.789,20,f,0,0,20063.9124,19938.51,16000,4063.91,0,0,0,2013-03-01,571.26,2013-03-01
485830,619024,10000,10000,9975, 36 months,0.1273,335.67,C,C1,10+ years,MORTGAGE,78000,Not Verified,2010-02-01,Fully Paid,752xx,TX,16.15,0,01-07-2003,3,39,NA,14,0,3466,0.251,23,f,0,0,11181.97291,11154.02,10000,1181.97,0,0,0,2011-04-01,7167.44,2013-10-01
485833,619027,12800,12800,12800, 36 months,0.1941,471.89,F,F4,2 years,RENT,52000,Not Verified,2010-02-01,Fully Paid,234xx,VA,11.15,0,01-12-1994,2,NA,NA,26,0,8340,0.242,36,f,0,0,17008.95541,17008.96,12800,4185.37,23.59,0,0,2013-02-01,958.37,2016-04-01
485846,619048,4200,4200,3200, 36 months,0.0676,129.24,A,A2,7 years,OWN,40000,Not Verified,2010-02-01,Fully Paid,150xx,PA,19.83,0,01-12-1978,0,NA,NA,20,0,12308,0.228,36,f,0,0,4652.424549,3544.7,4200,452.42,0,0,0,2013-03-01,146.18,2016-05-01
485850,619052,4200,4200,4200, 36 months,0.0714,129.95,A,A3,7 years,MORTGAGE,63000,Not Verified,2010-02-01,Fully Paid,717xx,AR,8.57,0,01-05-1994,3,35,NA,13,0,2483,0.276,32,f,0,0,4677.422229,4677.42,4200,477.42,0,0,0,2013-02-01,269.68,2016-04-01
485941,619170,4000,4000,4000, 36 months,0.1496,138.59,D,D2,10+ years,RENT,45000,Not Verified,2010-02-01,Fully Paid,601xx,IL,1.79,0,01-10-2006,0,NA,NA,4,0,1298,0.811,4,f,0,0,4989.353846,4989.35,4000,989.35,0,0,0,2013-03-01,152.07,2016-05-01
485943,619173,12000,12000,10900, 36 months,0.0788,375.37,A,A5,6 years,MORTGAGE,43000,Not Verified,2010-02-01,Fully Paid,530xx,WI,13.87,0,01-06-1999,1,NA,NA,13,0,18183,0.332,32,f,0,0,13445.38318,12212.89,12000,1445.38,0,0,0,2012-10-01,20.35,2012-10-01
485952,619187,16000,16000,14975, 36 months,0.0788,500.49,A,A5,10+ years,MORTGAGE,78500,Not Verified,2010-02-01,Fully Paid,946xx,CA,14.97,0,01-11-1985,0,NA,NA,8,0,13925,0.157,27,f,0,0,18018.64683,16864.33,16000,2018.65,0,0,0,2013-03-01,524.04,2016-05-01
485958,619196,8000,8000,7800, 36 months,0.0988,257.69,B,B1,8 years,RENT,108000,Not Verified,2010-02-01,Fully Paid,926xx,CA,1.44,0,01-07-2000,2,NA,NA,4,0,4165,0.612,14,f,0,0,8534.955031,8321.59,8000,534.96,0,0,0,2010-12-01,6478.8,2016-05-01
485998,619264,12000,12000,12000, 36 months,0.1422,411.41,C,C5,5 years,RENT,130000,Not Verified,2010-03-01,Fully Paid,112xx,NY,3.8,0,01-06-1996,0,27,NA,7,0,9764,0.939,14,f,0,0,14797.16553,14797.17,12000,2797.17,0,0,0,2013-01-01,1261.23,2013-02-01
486012,619286,1200,1200,1200, 36 months,0.1099,39.29,B,B4,4 years,OWN,26000,Not Verified,2010-02-01,Fully Paid,368xx,AL,10.71,0,01-05-2001,1,NA,NA,8,0,8797,0.419,17,f,0,0,1387.226374,1387.23,1200,187.23,0,0,0,2012-03-01,488.77,2013-08-01
486021,619305,5000,5000,5000, 36 months,0.157,175.06,D,D4,5 years,RENT,22000,Not Verified,2010-03-01,Fully Paid,925xx,CA,10.36,0,01-02-2005,1,NA,NA,4,0,2176,0.531,5,f,0,0,6039.862166,6039.86,5000,1039.86,0,0,0,2012-02-01,1395.75,2015-08-01
486025,619311,20500,20500,20475, 36 months,0.1348,695.45,C,C3,2 years,MORTGAGE,101138,Not Verified,2010-02-01,Fully Paid,553xx,MN,18.91,0,01-05-1996,2,NA,NA,14,0,19427,0.511,20,f,0,0,25036.82145,25006.29,20500,4536.82,0,0,0,2013-03-01,750.52,2016-05-01
